player,year,par_4_avg,par_5_avg,drive_avg
Eric Axley,2007,4.14,4.76,287.8
Todd Hamilton,2007,4.20,4.85,288.7
John Huston,2008,3.99,4.71,291.5
Justin Leonard,2008,4.01,4.64,281.4
Kenny Perry,2008,4.01,4.63,296.0
Jim Furyk,2008,4.01,4.63,280.4
Bob Tway,2008,4.01,4.63,279.2
Phil Mickelson,2008,4.01,4.59,295.7
Ben Crane,2008,4.01,4.64,287.8
Mark Wilson,2008,4.01,4.67,284.6
Padraig Harrington,2008,4.03,4.68,296.3
Briny Baird,2008,4.01,4.73,285.2
Charlie Wi,2008,4.02,4.69,287.4
Steve Elkington,2008,4.02,4.72,282.0
Gavin Coles,2008,4.03,4.72,271.5
Glen Day,2008,4.03,4.76,274.9
Vijay Singh,2008,4.03,4.52,297.8
Kent Jones,2008,4.04,4.74,282.9
Scott McCarron,2008,4.04,4.72,283.1
Greg Kraft,2008,4.04,4.84,273.6
Ryan Palmer,2008,4.04,4.64,294.2
Chad Campbell,2008,4.03,4.64,289.9
Brian Gay,2008,4.03,4.62,270.5
Tim Herron,2008,4.03,4.74,293.0
Michael Letzig,2008,4.03,4.7,291.1
Kevin Streelman,2008,4.02,4.66,292.8
Mike Weir,2008,4.03,4.65,284.8
Ben Curtis,2008,4.03,4.7,284.7
Anthony Kim,2008,4.03,4.55,300.9
Stuart Appleby,2008,4.03,4.66,290.9
Bob Estes,2008,4.03,4.71,282.6
Michael Allen,2008,4.03,4.7,286.8
Shane Bertsch,2008,4.03,4.7,274.3
Alejandro Cañizares,2008,4.06,4.81,287.1
Scott Verplank,2008,4.04,4.72,278.6
Chris Riley,2008,4.06,4.66,279.1
Kevin Sutherland,2008,4.03,4.57,291.0
K.J. Choi,2008,4.04,4.74,286.1
Pat Perez,2008,4.03,4.66,294.2
David Toms,2008,4.05,4.68,282.2
Sergio Garcia,2008,4.05,4.57,294.6
Dudley Hart,2008,4.04,4.76,275.5
John Mallinger,2008,4.03,4.78,279.0
Nick O'Hern,2008,4.04,4.78,274.9
Joe Durant,2008,4.04,4.7,286.5
John Riegger,2008,4.05,4.65,290.1
Stewart Cink,2008,4.04,4.61,296.9
Brandt Jobe,2008,4.07,4.77,298.8
John Senden,2008,4.04,4.71,288.8
Robert Allenby,2008,4.03,4.68,291.7
Harrison Frazar,2008,4.05,4.76,299.9
Charley Hoffman,2008,4.04,4.68,300.8
Joe Ogilvie,2008,4.04,4.64,287.7
Carlos Franco,2008,4.05,4.64,285.6
Tim Wilkinson,2008,4.04,4.69,279.8
Aaron Baddeley,2008,4.05,4.61,290.3
Scott Sterling,2008,4.04,4.69,284.1
Vaughn Taylor,2008,4.04,4.76,288.0
Tim Clark,2008,4.04,4.74,281.1
Mathew Goggin,2008,4.04,4.6,295.9
Bill Haas,2008,4.04,4.62,296.7
Steve Marino,2008,4.03,4.63,293.5
Geoff Ogilvy,2008,4.06,4.74,292.1
Stephen Ames,2008,4.05,4.64,283.8
Rory Sabbatini,2008,4.05,4.68,292.0
Fred Couples,2008,4.07,4.6,299.6
Brad Elder,2008,4.06,4.77,289.8
Jeff Overton,2008,4.04,4.74,297.6
Jeff Gove,2008,4.09,4.71,286.4
Matt Kuchar,2008,4.05,4.7,275.0
Will MacKenzie,2008,4.07,4.74,286.0
Billy Mayfair,2008,4.04,4.68,284.0
Hunter Mahan,2008,4.05,4.68,289.9
Kevin Na,2008,4.05,4.64,280.9
Corey Pavin,2008,4.06,4.78,261.4
Steve Stricker,2008,4.06,4.63,283.6
Camilo Villegas,2008,4.06,4.54,293.3
Richard Johnson,2008,4.08,4.79,296.7
Richard Johnson,2008,4.08,4.79,282.2
Richard Johnson,2008,4.08,4.81,296.7
Richard Johnson,2008,4.08,4.81,282.2
Richard Johnson,2008,4.09,4.79,296.7
Richard Johnson,2008,4.09,4.79,282.2
Richard Johnson,2008,4.09,4.81,296.7
Richard Johnson,2008,4.09,4.81,282.2
Craig Kanada,2008,4.07,4.73,272.6
Brett Quigley,2008,4.06,4.71,287.5
Jeff Maggert,2008,4.06,4.79,285.9
Bo Van Pelt,2008,4.05,4.68,292.0
Kenneth Ferrie,2008,4.07,4.77,284.8
Davis Love III,2008,4.06,4.7,301.3
Parker McLachlin,2008,4.05,4.67,286.2
Nick Watney,2008,4.05,4.6,302.9
Steve Allan,2008,4.08,4.73,303.2
Brian Davis,2008,4.05,4.62,277.7
Ken Duke,2008,4.04,4.69,284.9
Brad Adamonis,2008,4.06,4.72,289.9
Woody Austin,2008,4.05,4.64,285.3
Ernie Els,2008,4.10,4.74,291.6
Brenden Pappas,2008,4.08,4.56,294.9
Ian Poulter,2008,4.10,4.77,283.6
Boo Weekley,2008,4.06,4.66,291.7
Cameron Beckman,2008,4.06,4.69,281.9
Peter Lonard,2008,4.06,4.67,281.6
J.J. Henry,2008,4.05,4.7,291.7
Doug LaBelle II,2008,4.08,4.75,281.6
Rod Pampling,2008,4.07,4.69,288.0
Omar Uresti,2008,4.07,4.69,274.9
Ron Whittaker,2008,4.10,4.72,276.7
Paul Claxton,2008,4.09,4.83,275.4
Marco Dawson,2008,4.09,4.74,286.1
Tom Lehman,2008,4.10,4.74,282.0
Shigeki Maruyama,2008,4.11,4.68,274.0
Jimmy Walker,2008,4.07,4.78,295.4
Zach Johnson,2008,4.06,4.74,275.1
John Merrick,2008,4.06,4.63,299.0
Chez Reavie,2008,4.05,4.78,281.8
Jonathan Byrd,2008,4.07,4.69,285.3
Ryan Moore,2008,4.08,4.73,292.7
Brandt Snedeker,2008,4.07,4.74,280.8
Jay Williamson,2008,4.06,4.77,284.4
Dean Wilson,2008,4.05,4.76,276.2
Mark Calcavecchia,2008,4.09,4.74,283.1
Daniel Chopra,2008,4.07,4.72,294.2
Jason Day,2008,4.07,4.66,297.4
Jim McGovern,2008,4.07,4.79,280.0
Tommy Armour III,2008,4.07,4.63,287.7
Rich Beem,2008,4.06,4.75,287.7
Paul Casey,2008,4.11,4.78,299.2
Lee Janzen,2008,4.07,4.82,283.9
Carl Pettersson,2008,4.05,4.69,286.0
Ryuji Imada,2008,4.07,4.65,278.6
Freddie Jacobson,2008,4.07,4.74,282.7
Jason Gore,2008,4.06,4.65,299.7
Nathan Green,2008,4.06,4.67,283.7
Mathias Grönberg,2008,4.07,4.71,295.2
Robert Garrigus,2008,4.07,4.59,311.0
Charles Howell III,2008,4.06,4.6,293.6
Tom Pernice Jr.,2008,4.06,4.67,280.6
Steve Flesch,2008,4.06,4.67,281.9
Mark Hensby,2008,4.09,4.72,289.4
Tim Petrovic,2008,4.06,4.71,284.0
Bart Bryant,2008,4.08,4.73,279.5
Chad Collins,2008,4.09,4.8,277.5
Jerry Kelly,2008,4.07,4.71,277.0
Chris Stroud,2008,4.08,4.72,287.4
Sean O'Hair,2008,4.08,4.66,291.1
Adam Scott,2008,4.13,4.59,302.1
Nicholas Thompson,2008,4.06,4.69,295.4
Retief Goosen,2008,4.11,4.73,287.1
Matt Jones,2008,4.07,4.69,293.9
Stephen Leaney,2008,4.12,4.78,272.7
Steve Lowery,2008,4.09,4.85,287.0
Tom Scherrer,2008,4.12,4.69,287.7
Patrick Sheehan,2008,4.05,4.73,284.1
Todd Demsey,2008,4.08,4.65,292.9
Dustin Johnson,2008,4.07,4.71,309.7
Marc Turnesa,2008,4.08,4.68,285.1
Bubba Watson,2008,4.07,4.6,315.1
Tommy Gainey,2008,4.11,4.74,298.3
Lucas Glover,2008,4.07,4.6,298.4
Trevor Immelman,2008,4.10,4.75,291.3
David Lutterus,2008,4.12,4.93,287.9
Paul Goydos,2008,4.09,4.79,273.2
Ted Purdy,2008,4.10,4.72,292.8
Bob Sowards,2008,4.11,4.77,287.9
Jason Allred,2008,4.11,4.75,298.6
Ángel Cabrera,2008,4.13,4.66,300.2
Chris DiMarco,2008,4.08,4.7,277.4
Martin Laird,2008,4.07,4.58,296.6
John Rollins,2008,4.08,4.73,288.9
Frank Lickliter II,2008,4.07,4.66,284.1
D.J. Trahan,2008,4.08,4.69,291.3
Robert Gamez,2008,4.09,4.79,281.6
Troy Matteson,2008,4.08,4.7,295.2
George McNeill,2008,4.08,4.64,295.0
J.B. Holmes,2008,4.09,4.6,310.3
J.P. Hayes,2008,4.11,4.8,284.2
Jeff Quinney,2008,4.09,4.77,272.5
Alex Cejka,2008,4.10,4.78,282.7
Nick Flanagan,2008,4.09,4.74,291.8
Kevin Stadler,2008,4.08,4.67,291.2
Travis Perkins,2008,4.15,4.84,299.6
Y.E. Yang,2008,4.09,4.7,286.9
Cody Freeman,2008,4.12,4.87,287.8
Todd Hamilton,2008,4.09,4.75,284.0
Rocco Mediate,2008,4.09,4.7,278.6
Jin Park,2008,4.10,4.81,274.4
Heath Slocum,2008,4.08,4.72,279.9
Billy Andrade,2008,4.12,4.83,283.3
Johnson Wagner,2008,4.10,4.7,283.2
Tag Ridings,2008,4.09,4.63,303.0
Ryan Armour,2008,4.10,4.74,286.4
Olin Browne,2008,4.11,4.84,272.1
Jon Mills,2008,4.09,4.75,293.2
Jesper Parnevik,2008,4.10,4.66,287.6
Cliff Kresge,2008,4.10,4.73,280.9
Charles Warren,2008,4.12,4.7,301.1
Kyle Thompson,2008,4.13,4.79,285.7
Eric Axley,2008,4.08,4.7,287.7
Andres Romero,2008,4.14,4.68,299.1
Brett Rumford,2008,4.14,4.72,282.7
Justin Bolli,2008,4.12,4.74,284.1
David Duval,2008,4.20,4.91,285.5
James Driscoll,2008,4.13,4.69,295.0
Justin Leonard,2009,3.98,4.61,283.5
Tiger Woods,2009,3.97,4.43,298.4
Jim Furyk,2009,3.98,4.68,279.9
David Toms,2009,3.98,4.64,284.2
Tim Clark,2009,3.98,4.61,280.1
Zach Johnson,2009,3.99,4.62,281.2
Steve Stricker,2009,3.99,4.54,286.1
Greg Chalmers,2009,3.99,4.63,284.2
Charlie Wi,2009,4.00,4.67,284.9
Greg Owen,2009,4.00,4.67,292.1
Jason Bohn,2009,4.00,4.71,285.1
Ben Crane,2009,4.00,4.66,285.0
Scott Verplank,2009,4.00,4.64,281.1
Chris Riley,2009,4.00,4.64,278.5
Brandt Snedeker,2009,4.00,4.67,277.3
Jonathan Byrd,2009,4.01,4.55,295.9
Mark Wilson,2009,4.00,4.63,284.3
Joe Durant,2009,4.01,4.75,279.5
Troy Matteson,2009,4.01,4.69,301.7
Bo Van Pelt,2009,4.01,4.62,292.5
Bob Estes,2009,4.01,4.67,282.6
Matt Kuchar,2009,4.01,4.64,283.2
Ian Poulter,2009,4.01,4.69,282.8
Jason Dufner,2009,4.01,4.67,286.2
Bob Heintz,2009,4.01,4.76,283.5
Hunter Mahan,2009,4.01,4.62,297.0
Stephen Ames,2009,4.01,4.58,287.4
Heath Slocum,2009,4.01,4.71,287.0
Kenny Perry,2009,4.01,4.65,293.1
Jerry Kelly,2009,4.01,4.58,284.7
Charley Hoffman,2009,4.01,4.63,300.8
Chad Campbell,2009,4.01,4.68,291.0
Glen Day,2009,4.02,4.72,275.0
Michael Allen,2009,4.02,4.71,289.1
Jason Day,2009,4.02,4.61,295.3
Scott Sterling,2009,4.03,4.75,285.0
Bill Haas,2009,4.02,4.61,298.3
Marc Leishman,2009,4.02,4.71,298.6
Sean O'Hair,2009,4.02,4.67,293.3
Kevin Stadler,2009,4.02,4.69,290.3
Woody Austin,2009,4.02,4.65,286.9
Tommy Armour III,2009,4.03,4.72,287.3
Jeff Klauk,2009,4.02,4.74,280.9
Lucas Glover,2009,4.02,4.63,297.4
Dustin Johnson,2009,4.02,4.61,308.3
Bryce Molder,2009,4.02,4.64,283.1
Kevin Na,2009,4.02,4.59,282.7
Webb Simpson,2009,4.02,4.7,286.2
Nick O'Hern,2009,4.02,4.74,277.0
Fred Couples,2009,4.04,4.63,297.5
Steve Marino,2009,4.02,4.58,295.7
Matt Weibring,2009,4.03,4.65,288.7
Luke Donald,2009,4.03,4.61,275.7
Scott McCarron,2009,4.02,4.64,284.7
Corey Pavin,2009,4.03,4.77,259.0
Andres Romero,2009,4.04,4.69,298.5
Rory Sabbatini,2009,4.03,4.64,293.2
Kevin Streelman,2009,4.02,4.67,296.5
Spencer Levin,2009,4.03,4.71,279.0
John Merrick,2009,4.02,4.73,296.9
Rich Beem,2009,4.03,4.67,284.7
Steve Elkington,2009,4.03,4.67,285.3
Sergio Garcia,2009,4.04,4.62,298.5
Anthony Kim,2009,4.03,4.58,299.0
George McNeill,2009,4.03,4.61,292.0
Justin Rose,2009,4.03,4.67,288.1
John Senden,2009,4.02,4.54,294.2
Harrison Frazar,2009,4.03,4.64,301.0
Michael Letzig,2009,4.03,4.66,293.8
Tag Ridings,2009,4.05,4.61,307.4
Brian Gay,2009,4.03,4.67,268.5
Kent Jones,2009,4.04,4.74,281.3
Bill Lunde,2009,4.03,4.71,292.4
Ryan Moore,2009,4.03,4.66,295.9
Ted Purdy,2009,4.03,4.66,293.6
Kevin Sutherland,2009,4.03,4.65,289.1
Joe Ogilvie,2009,4.03,4.7,291.4
Briny Baird,2009,4.03,4.66,282.1
Camilo Villegas,2009,4.04,4.62,293.0
Robert Garrigus,2009,4.04,4.61,312.0
Rod Pampling,2009,4.04,4.71,288.1
Chris DiMarco,2009,4.03,4.7,279.5
Charles Howell III,2009,4.03,4.61,292.7
Tim Petrovic,2009,4.03,4.62,282.8
Patrick Sheehan,2009,4.06,4.66,281.0
John Mallinger,2009,4.04,4.68,279.1
Boo Weekley,2009,4.04,4.64,291.7
D.J. Trahan,2009,4.03,4.59,289.2
Phil Mickelson,2009,4.05,4.67,300.1
John Rollins,2009,4.04,4.68,296.5
Charles Warren,2009,4.05,4.65,298.5
Kris Blanks,2009,4.06,4.67,291.4
Ernie Els,2009,4.05,4.62,291.2
Lee Janzen,2009,4.05,4.74,282.0
Jarrod Lyle,2009,4.05,4.71,287.3
Tim Herron,2009,4.04,4.68,292.1
James Nitties,2009,4.04,4.7,291.5
Nick Watney,2009,4.04,4.52,305.3
Y.E. Yang,2009,4.04,4.64,291.3
Ryan Palmer,2009,4.05,4.72,297.1
J.J. Henry,2009,4.04,4.7,293.7
Jeff Maggert,2009,4.05,4.73,288.9
Padraig Harrington,2009,4.06,4.66,285.8
Colt Knost,2009,4.05,4.76,279.6
Matt Jones,2009,4.07,4.51,298.0
Cliff Kresge,2009,4.05,4.69,280.5
Scott Piercy,2009,4.05,4.58,300.6
Robert Allenby,2009,4.06,4.68,293.1
Ángel Cabrera,2009,4.07,4.7,304.1
Steve Flesch,2009,4.05,4.72,284.4
Geoff Ogilvy,2009,4.05,4.59,291.5
Vaughn Taylor,2009,4.04,4.64,283.1
Nicholas Thompson,2009,4.04,4.66,294.8
Will MacKenzie,2009,4.06,4.72,289.4
Chris Stroud,2009,4.05,4.58,290.7
Mark Brooks,2009,4.08,4.78,269.2
Brian Davis,2009,4.04,4.61,283.3
Mike Weir,2009,4.05,4.62,279.3
Richard Johnson,2009,4.05,4.76,274.0
Chez Reavie,2009,4.05,4.71,279.6
Tom Lehman,2009,4.08,4.78,272.2
Bubba Watson,2009,4.06,4.58,311.4
Dean Wilson,2009,4.06,4.65,270.3
Pat Perez,2009,4.06,4.59,288.5
Davis Love III,2009,4.05,4.6,299.9
D.A. Points,2009,4.05,4.7,281.3
Brian Bateman,2009,4.09,4.76,288.7
Alex Cejka,2009,4.06,4.63,281.2
Mathew Goggin,2009,4.07,4.66,291.1
Retief Goosen,2009,4.07,4.56,292.3
Brett Quigley,2009,4.05,4.66,287.5
Jay Williamson,2009,4.07,4.68,283.5
Aaron Baddeley,2009,4.08,4.67,287.8
Cameron Beckman,2009,4.06,4.68,287.0
Jeff Quinney,2009,4.06,4.72,273.4
Darron Stiles,2009,4.09,4.72,279.8
Johnson Wagner,2009,4.06,4.67,288.4
Brendon de Jonge,2009,4.06,4.66,290.3
Freddie Jacobson,2009,4.06,4.64,284.1
Ricky Barnes,2009,4.07,4.71,292.6
K.J. Choi,2009,4.08,4.71,280.1
David Mathis,2009,4.06,4.73,280.8
Kirk Triplett,2009,4.09,4.69,286.4
Casey Wittenberg,2009,4.07,4.73,285.0
Stewart Cink,2009,4.07,4.64,294.7
Jason Gore,2009,4.07,4.7,290.7
Mark Calcavecchia,2009,4.07,4.69,286.1
Adam Scott,2009,4.10,4.63,294.9
Vijay Singh,2009,4.08,4.66,293.9
Bart Bryant,2009,4.09,4.73,274.6
Rocco Mediate,2009,4.07,4.69,283.1
Martin Laird,2009,4.08,4.54,299.9
Steve Lowery,2009,4.07,4.69,290.6
Brian Vranesh,2009,4.11,4.69,288.2
Paul Goydos,2009,4.07,4.7,275.8
Aron Price,2009,4.06,4.71,279.6
Tom Pernice Jr.,2009,4.07,4.61,281.9
Daniel Chopra,2009,4.07,4.65,297.1
Ben Curtis,2009,4.10,4.7,279.5
Ken Duke,2009,4.07,4.72,283.1
Brad Adamonis,2009,4.09,4.67,289.0
Rick Price,2009,4.12,4.77,278.6
Carl Pettersson,2009,4.07,4.69,288.6
Jimmy Walker,2009,4.09,4.61,291.0
Peter Tomasulo,2009,4.11,4.7,293.0
Derek Fathauer,2009,4.11,4.75,286.4
Ryuji Imada,2009,4.08,4.7,278.4
Todd Hamilton,2009,4.08,4.75,284.8
Leif Olson,2009,4.14,4.73,296.5
Jeff Overton,2009,4.08,4.66,293.9
Nathan Green,2009,4.07,4.67,283.5
Marc Turnesa,2009,4.10,4.87,279.5
Stuart Appleby,2009,4.10,4.7,290.1
Brad Faxon,2009,4.13,4.89,270.8
David Duval,2009,4.14,4.73,292.7
Peter Lonard,2009,4.09,4.73,279.5
Brendon Todd,2009,4.15,4.88,276.2
Gary Woodland,2009,4.15,4.73,307.3
J.B. Holmes,2009,4.12,4.75,304.6
Matt Bettencourt,2009,4.09,4.64,292.9
Parker McLachlin,2009,4.13,4.7,279.5
Greg Kraft,2009,4.18,4.79,273.1
Billy Mayfair,2009,4.12,4.71,284.2
Eric Axley,2009,4.17,4.86,282.8
Matt Kuchar,2010,3.96,4.56,286.9
Carl Pettersson,2010,3.97,4.78,282.1
Joe Durant,2010,3.95,4.67,285.6
Charlie Wi,2010,3.98,4.7,281.2
Dean Wilson,2010,3.97,4.72,281.6
Ernie Els,2010,3.98,4.63,288.4
Graham DeLaet,2010,3.99,4.65,305.7
Paul Casey,2010,3.98,4.64,294.2
Freddie Jacobson,2010,3.99,4.76,283.1
Bryce Molder,2010,3.99,4.74,278.0
Bo Van Pelt,2010,3.99,4.61,292.0
Steve Stricker,2010,3.99,4.58,282.9
Rory McIlroy,2010,3.99,4.78,300.0
Chris Riley,2010,3.99,4.71,278.3
Jim Furyk,2010,3.99,4.7,276.0
Retief Goosen,2010,3.99,4.6,291.4
Pat Perez,2010,3.99,4.72,287.1
Chris Couch,2010,3.99,4.67,292.4
Ben Crane,2010,4.00,4.67,282.3
John Rollins,2010,4.00,4.66,295.5
Justin Rose,2010,4.00,4.63,287.8
Steve Elkington,2010,4.00,4.63,289.2
Kevin Na,2010,4.00,4.66,278.6
Ryan Palmer,2010,4.00,4.72,295.8
Charles Howell III,2010,4.00,4.6,294.3
Kevin Sutherland,2010,4.00,4.63,287.9
Ricky Barnes,2010,4.00,4.73,285.5
Charley Hoffman,2010,4.00,4.57,298.2
Nick Watney,2010,4.00,4.65,296.5
Luke Donald,2010,4.00,4.71,277.0
Jeev Milkha Singh,2010,4.00,4.75,287.3
Brendon de Jonge,2010,4.00,4.65,286.9
Tim Clark,2010,4.01,4.71,272.2
Matt Every,2010,4.01,4.67,290.9
D.J. Trahan,2010,4.01,4.59,301.1
Michael Connell,2010,4.01,4.7,281.3
Stephen Ames,2010,4.01,4.74,282.0
J.B. Holmes,2010,4.01,4.55,307.2
Bubba Watson,2010,4.01,4.52,309.8
Rickie Fowler,2010,4.01,4.69,292.7
Paul Stankowski,2010,4.01,4.63,290.3
Greg Chalmers,2010,4.01,4.69,275.5
Brian Gay,2010,4.01,4.72,266.4
Phil Mickelson,2010,4.01,4.58,299.1
Heath Slocum,2010,4.01,4.72,278.9
Jonathan Byrd,2010,4.01,4.61,290.9
John Senden,2010,4.01,4.68,290.2
Chris DiMarco,2010,4.01,4.74,279.0
Jeff Quinney,2010,4.01,4.74,273.3
David Toms,2010,4.01,4.72,281.3
Scott McCarron,2010,4.01,4.69,288.6
Kenny Perry,2010,4.02,4.74,290.6
Michael Sim,2010,4.02,4.76,283.3
Chris Stroud,2010,4.01,4.66,287.2
Charles Warren,2010,4.02,4.69,302.5
Stewart Cink,2010,4.02,4.59,292.4
Chad Collins,2010,4.01,4.66,275.8
Spencer Levin,2010,4.01,4.68,280.6
Shaun Micheel,2010,4.02,4.79,283.2
Jeff Overton,2010,4.01,4.72,297.3
Andres Romero,2010,4.02,4.74,296.0
Brett Wetterich,2010,4.02,4.65,307.3
Aaron Baddeley,2010,4.01,4.69,298.9
Billy Mayfair,2010,4.02,4.74,284.0
Geoff Ogilvy,2010,4.02,4.67,287.0
Tom Pernice Jr.,2010,4.02,4.66,280.0
Boo Weekley,2010,4.02,4.7,291.9
Jarrod Lyle,2010,4.03,4.66,296.2
Steve Marino,2010,4.02,4.73,290.6
J.J. Henry,2010,4.02,4.62,292.8
Cliff Kresge,2010,4.03,4.77,283.2
Kevin Streelman,2010,4.02,4.67,290.3
Robert Allenby,2010,4.02,4.62,289.1
Chad Campbell,2010,4.02,4.77,285.1
K.J. Choi,2010,4.02,4.65,283.1
Bill Haas,2010,4.02,4.59,293.3
Tim Petrovic,2010,4.02,4.71,278.7
Adam Scott,2010,4.03,4.67,294.4
Brandt Snedeker,2010,4.02,4.65,277.1
Jimmy Walker,2010,4.02,4.75,292.9
Jay Williamson,2010,4.02,4.74,285.1
Bob Estes,2010,4.02,4.73,283.9
Skip Kendall,2010,4.04,4.74,279.5
Sean O'Hair,2010,4.02,4.72,289.3
Omar Uresti,2010,4.03,4.76,272.0
J.P. Hayes,2010,4.03,4.67,281.0
Will MacKenzie,2010,4.03,4.66,290.8
Y.E. Yang,2010,4.03,4.71,288.6
Blake Adams,2010,4.03,4.73,291.3
Webb Simpson,2010,4.02,4.62,285.4
Richard Johnson,2010,4.03,4.69,277.3
Alex Prugh,2010,4.03,4.66,295.7
Michael Bradley,2010,4.03,4.73,281.5
Jason Day,2010,4.03,4.68,298.2
Dustin Johnson,2010,4.03,4.58,308.5
Zach Johnson,2010,4.03,4.71,279.7
Justin Leonard,2010,4.03,4.71,277.8
Camilo Villegas,2010,4.04,4.72,289.6
Tom Gillis,2010,4.03,4.59,288.7
Paul Goydos,2010,4.03,4.75,273.6
Padraig Harrington,2010,4.05,4.65,292.1
Hunter Mahan,2010,4.03,4.66,291.8
Cameron Percy,2010,4.04,4.7,294.0
Robert Garrigus,2010,4.04,4.71,315.5
Aron Price,2010,4.04,4.65,284.6
Vijay Singh,2010,4.04,4.61,292.3
Ángel Cabrera,2010,4.04,4.67,304.5
Troy Matteson,2010,4.03,4.7,296.3
Ryan Moore,2010,4.04,4.63,289.7
Garrett Willis,2010,4.04,4.71,280.2
James Driscoll,2010,4.04,4.63,293.9
Johnson Wagner,2010,4.04,4.73,282.4
Briny Baird,2010,4.03,4.64,282.0
Jason Bohn,2010,4.04,4.69,279.8
Ben Curtis,2010,4.04,4.73,275.5
Scott Piercy,2010,4.04,4.67,296.8
Vaughn Taylor,2010,4.04,4.62,284.4
Mark Wilson,2010,4.04,4.71,280.6
Cameron Beckman,2010,4.05,4.77,285.7
Mathias Grönberg,2010,4.05,4.8,293.7
Matt Jones,2010,4.04,4.61,293.3
D.A. Points,2010,4.04,4.69,283.0
Rory Sabbatini,2010,4.04,4.68,289.1
Sergio Garcia,2010,4.06,4.66,292.7
Scott Verplank,2010,4.04,4.73,278.6
Trevor Immelman,2010,4.06,4.71,286.4
Lucas Glover,2010,4.05,4.63,295.7
Ryuji Imada,2010,4.04,4.68,278.7
Kevin Stadler,2010,4.04,4.62,290.2
Ian Poulter,2010,4.07,4.76,286.8
Brent Delahoussaye,2010,4.07,4.8,275.6
Rocco Mediate,2010,4.06,4.74,278.1
Greg Owen,2010,4.06,4.77,291.4
Brett Quigley,2010,4.04,4.66,283.2
Cameron Tringale,2010,4.07,4.65,294.5
Martin Laird,2010,4.04,4.63,296.5
George McNeill,2010,4.05,4.71,293.4
Brenden Pappas,2010,4.06,4.76,288.4
Lee Janzen,2010,4.05,4.71,287.7
Tim Herron,2010,4.05,4.69,291.7
Brian Stuard,2010,4.05,4.78,286.9
Henrik Bjornstad,2010,4.06,4.7,288.1
Alex Cejka,2010,4.06,4.76,277.4
Jerry Kelly,2010,4.05,4.67,279.0
Michael Letzig,2010,4.05,4.65,289.7
Andrew McLardy,2010,4.09,4.81,289.9
Kris Blanks,2010,4.05,4.71,286.4
Nicholas Thompson,2010,4.05,4.72,289.2
John Daly,2010,4.07,4.7,305.7
Jeff Gove,2010,4.08,4.82,288.7
Joe Ogilvie,2010,4.05,4.65,285.9
James Nitties,2010,4.05,4.64,286.2
Mike Weir,2010,4.09,4.75,273.9
Woody Austin,2010,4.06,4.64,281.1
Josh Teater,2010,4.05,4.7,293.1
Chris Tidland,2010,4.07,4.69,288.1
Jeff Maggert,2010,4.07,4.74,279.1
Craig Bowden,2010,4.10,4.88,270.0
Marc Leishman,2010,4.06,4.67,295.0
Jason Dufner,2010,4.06,4.69,281.9
John Merrick,2010,4.05,4.62,291.4
Rod Pampling,2010,4.07,4.67,283.5
Garth Mulroy,2010,4.11,4.64,295.6
Davis Love III,2010,4.07,4.6,297.7
Roger Tambellini,2010,4.08,4.79,292.0
Nathan Green,2010,4.07,4.8,279.5
John Mallinger,2010,4.08,4.69,280.4
Mathew Goggin,2010,4.07,4.69,289.3
Bill Lunde,2010,4.08,4.74,288.9
Roland Thatcher,2010,4.09,4.7,288.0
Steve Wheatcroft,2010,4.08,4.76,287.1
Chris Wilson,2010,4.10,4.79,291.7
Mark Calcavecchia,2010,4.13,4.71,281.0
Rich Barcelo,2010,4.09,4.79,287.6
Brian Davis,2010,4.06,4.73,278.9
Troy Merritt,2010,4.08,4.68,288.2
Daniel Chopra,2010,4.09,4.67,295.9
Vance Veazey,2010,4.12,4.83,284.3
Justin Bolli,2010,4.13,4.83,281.8
David Duval,2010,4.10,4.83,286.9
Stuart Appleby,2010,4.07,4.71,289.0
Kevin Johnson,2010,4.11,4.87,276.5
Martin Flores,2010,4.10,4.66,300.7
Matt Bettencourt,2010,4.08,4.61,294.0
Steve Lowery,2010,4.11,4.79,286.2
Jerod Turner,2010,4.14,4.82,279.0
Steve Flesch,2010,4.10,4.7,277.4
Derek Lamely,2010,4.10,4.72,294.0
David Lutterus,2010,4.12,4.77,291.9
Greg Kraft,2010,4.17,4.83,273.2
Ted Purdy,2010,4.10,4.71,290.8
Brad Faxon,2010,4.19,4.79,271.4
Webb Simpson,2011,3.97,4.48,296.2
Matt Kuchar,2011,3.98,4.58,286.2
Steve Stricker,2011,3.97,4.49,288.8
Luke Donald,2011,3.98,4.55,284.1
Bryce Molder,2011,3.99,4.7,282.0
Nick Watney,2011,3.99,4.57,301.9
David Toms,2011,3.99,4.59,279.1
Aaron Baddeley,2011,4.00,4.59,296.2
Ben Crane,2011,4.00,4.73,284.9
Brandt Snedeker,2011,4.00,4.6,287.2
Bill Haas,2011,4.00,4.6,296.6
Hunter Mahan,2011,4.00,4.58,291.6
Rod Pampling,2011,4.00,4.68,291.6
David Hearn,2011,4.00,4.73,290.9
Brian Davis,2011,4.00,4.68,283.3
Adam Scott,2011,4.00,4.56,299.7
Briny Baird,2011,4.00,4.78,289.1
Geoff Ogilvy,2011,4.01,4.75,290.0
Martin Laird,2011,4.01,4.64,303.0
Chris Couch,2011,4.01,4.56,296.8
Sergio Garcia,2011,4.01,4.62,299.2
Jason Dufner,2011,4.01,4.66,286.8
